,score,word,sent,position,listener,talker,talker_gend,snr
510,1,drop,17-03,1,NAF011,NWF137,F,2
511,0,two,17-03,2,NAF011,NWF137,F,2
512,0,when,17-03,3,NAF011,NWF137,F,2
513,0,add,17-03,4,NAF011,NWF137,F,2
514,1,figures,17-03,5,NAF011,NWF137,F,2
515,0,try,34-06,1,NAF011,NWF002,F,2
516,0,trace,34-06,2,NAF011,NWF002,F,2
517,0,fine,34-06,3,NAF011,NWF002,F,2
518,0,lines,34-06,4,NAF011,NWF002,F,2
519,0,painting,34-06,5,NAF011,NWF002,F,2
520,0,sense,41-08,1,NAM014,NWF136,F,-2
521,0,smell,41-08,2,NAM014,NWF136,F,-2
522,0,better,41-08,3,NAM014,NWF136,F,-2
523,0,than,41-08,4,NAM014,NWF136,F,-2
524,0,touch,41-08,5,NAM014,NWF136,F,-2
525,1,six,61-09,1,NWF152,NWM002,M,0
526,1,comes,61-09,2,NWF152,NWM002,M,0
527,1,more,61-09,3,NWF152,NWM002,M,0
528,1,often,61-09,4,NWF152,NWM002,M,0
529,1,ten,61-09,5,NWF152,NWM002,M,0
530,1,throw,45-10,1,NAM014,NWM077,M,-2
531,1,used,45-10,2,NAM014,NWM077,M,-2
532,1,paper,45-10,3,NAM014,NWM077,M,-2
533,1,cup,45-10,4,NAM014,NWM077,M,-2
534,0,plate,45-10,5,NAM014,NWM077,M,-2
535,1,man,50-01,1,NAM012,NWF142,F,-4
536,1,blue,50-01,2,NAM012,NWF142,F,-4
537,1,sweater,50-01,3,NAM012,NWF142,F,-4
538,1,sat,50-01,4,NAM012,NWF142,F,-4
539,1,desk,50-01,5,NAM012,NWF142,F,-4
540,1,fly,22-03,1,NAM013,NWM079,M,-4
541,0,made,22-03,2,NAM013,NWM079,M,-4
542,0,way,22-03,3,NAM013,NWM079,M,-4
543,1,along,22-03,4,NAM013,NWM079,M,-4
544,1,wall,22-03,5,NAM013,NWM079,M,-4
545,0,get,60-09,1,NAM013,NWM085,M,-4
546,1,trust,60-09,2,NAM013,NWM085,M,-4
547,1,fund,60-09,3,NAM013,NWM085,M,-4
548,1,bank,60-09,4,NAM013,NWM085,M,-4
549,0,early,60-09,5,NAM013,NWM085,M,-4
550,1,rude,27-06,1,NAM013,NWM002,M,2
551,1,laugh,27-06,2,NAM013,NWM002,M,2
552,1,filled,27-06,3,NAM013,NWM002,M,2
553,1,empty,27-06,4,NAM013,NWM002,M,2
554,1,room,27-06,5,NAM013,NWM002,M,2
555,1,fairy,19-02,1,NAF007,NWF008,F,-4
556,1,tales,19-02,2,NAF007,NWF008,F,-4
557,1,should,19-02,3,NAF007,NWF008,F,-4
558,0,fun,19-02,4,NAF007,NWF008,F,-4
559,0,write,19-02,5,NAF007,NWF008,F,-4
560,1,high,27-07,1,NAM011,NWF003,F,-4
561,1,seats,27-07,2,NAM011,NWF003,F,-4
562,1,best,27-07,3,NAM011,NWF003,F,-4
563,0,football,27-07,4,NAM011,NWF003,F,-4
564,0,fans,27-07,5,NAM011,NWF003,F,-4
565,0,write,22-08,1,NWF152,NWF133,F,-4
566,0,once,22-08,2,NWF152,NWF133,F,-4
567,0,may,22-08,3,NWF152,NWF133,F,-4
568,0,forget,22-08,4,NWF152,NWF133,F,-4
569,0,it,22-08,5,NWF152,NWF133,F,-4
570,1,told,49-08,1,NAF016,NWM083,M,-4
571,1,wild,49-08,2,NAF016,NWM083,M,-4
572,1,tales,49-08,3,NAF016,NWM083,M,-4
573,1,frighten,49-08,4,NAF016,NWM083,M,-4
574,0,him,49-08,5,NAF016,NWM083,M,-4
575,1,frosty,06-01,1,NAF007,NWM086,M,-2
576,1,air,06-01,2,NAF007,NWM086,M,-2
577,1,passed,06-01,3,NAF007,NWM086,M,-2
578,0,through,06-01,4,NAF007,NWM086,M,-2
579,0,coat,06-01,5,NAF007,NWM086,M,-2
580,0,pennant,12-03,1,NWF153,NWM083,M,-4
581,0,waved,12-03,2,NWF153,NWM083,M,-4
582,0,when,12-03,3,NWF153,NWM083,M,-4
583,0,wind,12-03,4,NWF153,NWM083,M,-4
584,0,blew,12-03,5,NWF153,NWM083,M,-4
585,1,flaps,63-05,1,NAM011,NWM083,M,-4
586,0,cape,63-05,2,NAM011,NWM083,M,-4
587,0,she,63-05,3,NAM011,NWM083,M,-4
588,0,parades,63-05,4,NAM011,NWM083,M,-4
589,0,street,63-05,5,NAM011,NWM083,M,-4
590,1,if,55-07,1,NAM008,NWM007,M,2
591,1,mumble,55-07,2,NAM008,NWM007,M,2
592,1,your,55-07,3,NAM008,NWM007,M,2
593,1,speech,55-07,4,NAM008,NWM007,M,2
594,1,lost,55-07,5,NAM008,NWM007,M,2
595,1,pour,36-01,1,NAM012,NWM007,M,0
596,1,stew,36-01,2,NAM012,NWM007,M,0
597,1,pot,36-01,3,NAM012,NWM007,M,0
598,0,into,36-01,4,NAM012,NWM007,M,0
599,0,plate,36-01,5,NAM012,NWM007,M,0
600,1,black,53-03,1,NAM010,NWF133,F,0
601,1,trunk,53-03,2,NAM010,NWF133,F,0
602,0,fell,53-03,3,NAM010,NWF133,F,0
603,0,from,53-03,4,NAM010,NWF133,F,0
604,0,landing,53-03,5,NAM010,NWF133,F,0
605,0,pink,31-04,1,NAF008,NWF140,F,-4
606,0,clouds,31-04,2,NAF008,NWF140,F,-4
607,0,floated,31-04,3,NAF008,NWF140,F,-4
608,0,with,31-04,4,NAF008,NWF140,F,-4
609,0,breeze,31-04,5,NAF008,NWF140,F,-4
610,1,no,41-09,1,NAF007,NWM004,M,0
611,1,hardship,41-09,2,NAF007,NWM004,M,0
612,0,seemed,41-09,3,NAF007,NWM004,M,0
613,0,make,41-09,4,NAF007,NWM004,M,0
614,1,sad,41-09,5,NAF007,NWM004,M,0
615,1,add,11-05,1,NAF014,NWF002,F,-4
616,0,sum,11-05,2,NAF014,NWF002,F,-4
617,1,product,11-05,3,NAF014,NWF002,F,-4
618,0,these,11-05,4,NAF014,NWF002,F,-4
619,0,three,11-05,5,NAF014,NWF002,F,-4
620,1,hidden,58-03,1,NAF011,NWM086,M,-4
621,1,sight,58-03,2,NAF011,NWM086,M,-4
622,0,mass,58-03,3,NAF011,NWM086,M,-4
623,0,leaves,58-03,4,NAF011,NWM086,M,-4
624,0,shrubs,58-03,5,NAF011,NWM086,M,-4
625,1,pour,36-01,1,NAF013,NWF140,F,2
626,1,stew,36-01,2,NAF013,NWF140,F,2
627,1,pot,36-01,3,NAF013,NWF140,F,2
628,1,into,36-01,4,NAF013,NWF140,F,2
629,1,plate,36-01,5,NAF013,NWF140,F,2
630,0,we,19-07,1,NAF015,NWM001,M,-2
631,0,admire,19-07,2,NAF015,NWM001,M,-2
632,0,love,19-07,3,NAF015,NWM001,M,-2
633,0,good,19-07,4,NAF015,NWM001,M,-2
634,0,cook,19-07,5,NAF015,NWM001,M,-2
635,0,early,62-06,1,NWF152,NWM004,M,2
636,1,phase,62-06,2,NWF152,NWM004,M,2
637,1,life,62-06,3,NWF152,NWM004,M,2
638,1,moves,62-06,4,NWF152,NWM004,M,2
639,1,fast,62-06,5,NWF152,NWM004,M,2
640,1,sense,41-08,1,NWF152,NWM081,M,0
641,1,smell,41-08,2,NWF152,NWM081,M,0
642,1,better,41-08,3,NWF152,NWM081,M,0
643,1,than,41-08,4,NWF152,NWM081,M,0
644,1,touch,41-08,5,NWF152,NWM081,M,0
645,1,pencil,23-01,1,NWM090,NWM005,M,2
646,1,black,23-01,2,NWM090,NWM005,M,2
647,0,lead,23-01,3,NWM090,NWM005,M,2
648,0,writes,23-01,4,NWM090,NWM005,M,2
649,1,best,23-01,5,NWM090,NWM005,M,2
650,0,bottles,45-05,1,NAM009,NWF136,F,-4
651,0,hold,45-05,2,NAM009,NWF136,F,-4
652,0,four,45-05,3,NAM009,NWF136,F,-4
653,0,kinds,45-05,4,NAM009,NWF136,F,-4
654,0,rum,45-05,5,NAM009,NWF136,F,-4
655,1,add,25-04,1,NWF151,NWF142,F,0
656,1,salt,25-04,2,NWF151,NWF142,F,0
657,1,before,25-04,3,NWF151,NWF142,F,0
658,1,fry,25-04,4,NWF151,NWF142,F,0
659,1,egg,25-04,5,NWF151,NWF142,F,0
660,1,paper,20-04,1,NWF151,NWF003,F,0
661,1,box,20-04,2,NWF151,NWF003,F,0
662,1,full,20-04,3,NWF151,NWF003,F,0
663,1,thumb,20-04,4,NWF151,NWF003,F,0
664,1,tacks,20-04,5,NWF151,NWF003,F,0
665,1,kite,48-01,1,NAF013,NWF143,F,-2
666,1,flew,48-01,2,NAF013,NWF143,F,-2
667,0,wildly,48-01,3,NAF013,NWF143,F,-2
668,1,high,48-01,4,NAF013,NWF143,F,-2
669,0,wind,48-01,5,NAF013,NWF143,F,-2
670,1,ten,10-09,1,NAF007,NWF133,F,-4
671,0,pins,10-09,2,NAF007,NWF133,F,-4
672,0,set,10-09,3,NAF007,NWF133,F,-4
673,0,in,10-09,4,NAF007,NWF133,F,-4
674,0,order,10-09,5,NAF007,NWF133,F,-4
675,1,he,71-08,1,NAM008,NWF142,F,-2
676,1,sent,71-08,2,NAM008,NWF142,F,-2
677,1,boy,71-08,3,NAM008,NWF142,F,-2
678,1,short,71-08,4,NAM008,NWF142,F,-2
679,1,errand,71-08,5,NAM008,NWF142,F,-2
680,0,marsh,44-10,1,NAM014,NWF140,F,-4
681,0,freeze,44-10,2,NAM014,NWF140,F,-4
682,0,when,44-10,3,NAM014,NWF140,F,-4
683,1,cold,44-10,4,NAM014,NWF140,F,-4
684,0,enough,44-10,5,NAM014,NWF140,F,-4
685,1,crunch,33-05,1,NWF153,NWM055,M,2
686,1,feet,33-05,2,NWF153,NWM055,M,2
687,1,snow,33-05,3,NWF153,NWM055,M,2
688,1,only,33-05,4,NWF153,NWM055,M,2
689,1,sound,33-05,5,NWF153,NWM055,M,2
690,1,crunch,33-05,1,NAF016,NWF137,F,2
691,1,feet,33-05,2,NAF016,NWF137,F,2
692,1,snow,33-05,3,NAF016,NWF137,F,2
693,1,only,33-05,4,NAF016,NWF137,F,2
694,1,sound,33-05,5,NAF016,NWF137,F,2
695,1,plush,33-08,1,NAM010,NWM077,M,0
696,1,chair,33-08,2,NAM010,NWM077,M,0
697,1,leaned,33-08,3,NAM010,NWM077,M,0
698,1,against,33-08,4,NAM010,NWM077,M,0
699,1,wall,33-08,5,NAM010,NWM077,M,0
700,1,drop,45-08,1,NAF011,NWF003,F,2
701,1,ashes,45-08,2,NAF011,NWF003,F,2
702,0,worn,45-08,3,NAF011,NWF003,F,2
703,0,old,45-08,4,NAF011,NWF003,F,2
704,0,rug,45-08,5,NAF011,NWF003,F,2
705,1,pennant,12-03,1,NWF145,NWM005,M,2
706,1,waved,12-03,2,NWF145,NWM005,M,2
707,0,when,12-03,3,NWF145,NWM005,M,2
708,0,wind,12-03,4,NWF145,NWM005,M,2
709,0,blew,12-03,5,NWF145,NWM005,M,2
710,0,dull,60-07,1,NWF154,NWM078,M,-2
711,1,stories,60-07,2,NWF154,NWM078,M,-2
712,0,make,60-07,3,NWF154,NWM078,M,-2
713,0,her,60-07,4,NWF154,NWM078,M,-2
714,0,laugh,60-07,5,NWF154,NWM078,M,-2
715,1,horse,28-01,1,NAM012,NWM078,M,-4
716,1,trotted,28-01,2,NAM012,NWM078,M,-4
717,1,field,28-01,3,NAM012,NWM078,M,-4
718,0,brisk,28-01,4,NAM012,NWM078,M,-4
719,0,pace,28-01,5,NAM012,NWM078,M,-4
720,0,round,57-06,1,NAM012,NWF008,F,0
721,0,hole,57-06,2,NAM012,NWF008,F,0
722,0,drilled,57-06,3,NAM012,NWF008,F,0
723,0,thin,57-06,4,NAM012,NWF008,F,0
724,0,board,57-06,5,NAM012,NWF008,F,0
725,0,point,42-09,1,NAF015,NWM005,M,0
726,1,steel,42-09,2,NAF015,NWM005,M,0
727,1,pen,42-09,3,NAF015,NWM005,M,0
728,0,bent,42-09,4,NAF015,NWM005,M,0
729,0,twisted,42-09,5,NAF015,NWM005,M,0
730,0,bill,10-10,1,NWF154,NWF143,F,-4
731,0,paid,10-10,2,NWF154,NWF143,F,-4
732,0,every,10-10,3,NWF154,NWF143,F,-4
733,0,third,10-10,4,NWF154,NWF143,F,-4
734,0,week,10-10,5,NWF154,NWF143,F,-4
735,0,add,19-06,1,NWF154,NWF133,F,-4
736,0,column,19-06,2,NWF154,NWF133,F,-4
737,0,put,19-06,3,NWF154,NWF133,F,-4
738,0,sum,19-06,4,NWF154,NWF133,F,-4
739,0,here,19-06,5,NWF154,NWF133,F,-4
740,1,smile,51-06,1,NAM011,NWF002,F,-2
741,1,when,51-06,2,NAM011,NWF002,F,-2
742,1,say,51-06,3,NAM011,NWF002,F,-2
743,1,nasty,51-06,4,NAM011,NWF002,F,-2
744,1,words,51-06,5,NAM011,NWF002,F,-2
745,0,sunday,18-06,1,NAM014,NWM005,M,2
746,1,best,18-06,2,NAM014,NWM005,M,2
747,0,part,18-06,3,NAM014,NWM005,M,2
748,0,of,18-06,4,NAM014,NWM005,M,2
749,0,week,18-06,5,NAM014,NWM005,M,2
750,0,try,34-06,1,NWF152,NWF002,F,-2
751,0,trace,34-06,2,NWF152,NWF002,F,-2
752,1,fine,34-06,3,NWF152,NWF002,F,-2
753,0,lines,34-06,4,NWF152,NWF002,F,-2
754,0,painting,34-06,5,NWF152,NWF002,F,-2
755,1,torn,18-05,1,NWM088,NWM004,M,2
756,0,scraps,18-05,2,NWM088,NWM004,M,2
757,0,littered,18-05,3,NWM088,NWM004,M,2
758,0,stone,18-05,4,NWM088,NWM004,M,2
759,0,floor,18-05,5,NWM088,NWM004,M,2
760,0,marsh,44-10,1,NAF016,NWF140,F,-4
761,1,freeze,44-10,2,NAF016,NWF140,F,-4
762,0,when,44-10,3,NAF016,NWF140,F,-4
763,0,cold,44-10,4,NAF016,NWF140,F,-4
764,0,enough,44-10,5,NAF016,NWF140,F,-4
765,1,down,55-04,1,NWM090,NWM083,M,-4
766,1,road,55-04,2,NWM090,NWM083,M,-4
767,0,way,55-04,3,NWM090,NWM083,M,-4
768,0,grain,55-04,4,NWM090,NWM083,M,-4
769,0,farmer,55-04,5,NWM090,NWM083,M,-4
770,1,sun,39-10,1,NAM011,NWM002,M,-4
771,1,came,39-10,2,NAM011,NWM002,M,-4
772,0,light,39-10,3,NAM011,NWM002,M,-4
773,0,eastern,39-10,4,NAM011,NWM002,M,-4
774,1,sky,39-10,5,NAM011,NWM002,M,-4
775,1,hidden,58-03,1,NWF148,NWF142,F,-2
776,1,sight,58-03,2,NWF148,NWF142,F,-2
777,1,mass,58-03,3,NWF148,NWF142,F,-2
778,1,leaves,58-03,4,NWF148,NWF142,F,-2
779,1,shrubs,58-03,5,NWF148,NWF142,F,-2
780,1,bottles,45-05,1,NAM005,NWM002,M,-2
781,0,hold,45-05,2,NAM005,NWM002,M,-2
782,1,four,45-05,3,NAM005,NWM002,M,-2
783,0,kinds,45-05,4,NAM005,NWM002,M,-2
784,0,rum,45-05,5,NAM005,NWM002,M,-2
785,1,gold,30-02,1,NAF016,NWM001,M,2
786,1,ring,30-02,2,NAF016,NWM001,M,2
787,1,fits,30-02,3,NAF016,NWM001,M,2
788,1,pierced,30-02,4,NAF016,NWM001,M,2
789,1,ear,30-02,5,NAF016,NWM001,M,2
790,1,cone,40-10,1,NAF016,NWF133,F,2
791,1,costs,40-10,2,NAF016,NWF133,F,2
792,1,five,40-10,3,NAF016,NWF133,F,2
793,1,cents,40-10,4,NAF016,NWF133,F,2
794,1,mondays,40-10,5,NAF016,NWF133,F,2
795,0,pour,36-01,1,NWF154,NWM078,M,0
796,1,stew,36-01,2,NWF154,NWM078,M,0
797,1,pot,36-01,3,NWF154,NWM078,M,0
798,0,into,36-01,4,NWF154,NWM078,M,0
799,0,plate,36-01,5,NWF154,NWM078,M,0
800,0,told,49-08,1,NAM010,NWF004,F,0
801,0,wild,49-08,2,NAM010,NWF004,F,0
802,0,tales,49-08,3,NAM010,NWF004,F,0
803,0,frighten,49-08,4,NAM010,NWF004,F,0
804,0,him,49-08,5,NAM010,NWF004,F,0
805,1,rarest,66-01,1,NAM008,NWF003,F,0
806,1,spice,66-01,2,NAM008,NWF003,F,0
807,1,comes,66-01,3,NAM008,NWF003,F,0
808,1,far,66-01,4,NAM008,NWF003,F,0
809,1,east,66-01,5,NAM008,NWF003,F,0
810,1,walled,08-04,1,NWF153,NWM055,M,-2
811,1,town,08-04,2,NWF153,NWM055,M,-2
812,1,seized,08-04,3,NWF153,NWM055,M,-2
813,1,without,08-04,4,NWF153,NWM055,M,-2
814,1,fight,08-04,5,NWF153,NWM055,M,-2
815,0,get,60-09,1,NAM010,NWM085,M,-2
816,1,trust,60-09,2,NAM010,NWM085,M,-2
817,1,fund,60-09,3,NAM010,NWM085,M,-2
818,1,bank,60-09,4,NAM010,NWM085,M,-2
819,0,early,60-09,5,NAM010,NWM085,M,-2
820,1,our,36-08,1,NAF007,NWF140,F,-4
821,0,plans,36-08,2,NAF007,NWF140,F,-4
822,1,right,36-08,3,NAF007,NWF140,F,-4
823,1,now,36-08,4,NAF007,NWF140,F,-4
824,0,hazy,36-08,5,NAF007,NWF140,F,-4
825,1,takes,40-07,1,NAM005,NWM083,M,2
826,1,heat,40-07,2,NAM005,NWM083,M,2
827,1,bring,40-07,3,NAM005,NWM083,M,2
828,1,out,40-07,4,NAM005,NWM083,M,2
829,0,odor,40-07,5,NAM005,NWM083,M,2
830,1,ripe,11-07,1,NWF154,NWM055,M,0
831,1,taste,11-07,2,NWF154,NWM055,M,0
832,1,cheese,11-07,3,NWF154,NWM055,M,0
833,0,improves,11-07,4,NWF154,NWM055,M,0
834,1,age,11-07,5,NWF154,NWM055,M,0
835,1,sang,65-03,1,NAF015,NWM084,M,2
836,1,same,65-03,2,NAF015,NWM084,M,2
837,1,tunes,65-03,3,NAF015,NWM084,M,2
838,1,each,65-03,4,NAF015,NWM084,M,2
839,1,party,65-03,5,NAF015,NWM084,M,2
840,1,offered,49-05,1,NWF151,NWF137,F,-2
841,0,proof,49-05,2,NWF151,NWF137,F,-2
842,1,form,49-05,3,NWF151,NWF137,F,-2
843,1,large,49-05,4,NWF151,NWF137,F,-2
844,0,chart,49-05,5,NWF151,NWF137,F,-2
845,1,fly,22-03,1,NAM006,NWM085,M,2
846,1,made,22-03,2,NAM006,NWM085,M,2
847,0,way,22-03,3,NAM006,NWM085,M,2
848,0,along,22-03,4,NAM006,NWM085,M,2
849,1,wall,22-03,5,NAM006,NWM085,M,2
850,1,fairy,19-02,1,NWF154,NWM007,M,2
851,1,tales,19-02,2,NWF154,NWM007,M,2
852,1,should,19-02,3,NWF154,NWM007,M,2
853,0,fun,19-02,4,NWF154,NWM007,M,2
854,0,write,19-02,5,NWF154,NWM007,M,2
855,0,bloom,45-02,1,NAF016,NWF143,F,0
856,0,rose,45-02,2,NAF016,NWF143,F,0
857,0,lasts,45-02,3,NAF016,NWF143,F,0
858,0,few,45-02,4,NAF016,NWF143,F,0
859,0,days,45-02,5,NAF016,NWF143,F,0
860,1,large,22-06,1,NWF154,NWF144,F,-4
861,0,house,22-06,2,NWF154,NWF144,F,-4
862,0,hot,22-06,3,NWF154,NWF144,F,-4
863,0,water,22-06,4,NWF154,NWF144,F,-4
864,0,taps,22-06,5,NWF154,NWF144,F,-4
865,1,drop,17-03,1,NWF153,NWM004,M,-4
866,1,two,17-03,2,NWF153,NWM004,M,-4
867,0,when,17-03,3,NWF153,NWM004,M,-4
868,0,add,17-03,4,NWF153,NWM004,M,-4
869,0,figures,17-03,5,NWF153,NWM004,M,-4
870,1,crouch,64-05,1,NAF010,NWM084,M,2
871,1,before,64-05,2,NAF010,NWM084,M,2
872,1,jump,64-05,3,NAF010,NWM084,M,2
873,1,miss,64-05,4,NAF010,NWM084,M,2
874,1,mark,64-05,5,NAF010,NWM084,M,2
875,0,plush,33-08,1,NAF013,NWM005,M,-4
876,1,chair,33-08,2,NAF013,NWM005,M,-4
877,0,leaned,33-08,3,NAF013,NWM005,M,-4
878,1,against,33-08,4,NAF013,NWM005,M,-4
879,0,wall,33-08,5,NAF013,NWM005,M,-4
880,1,both,06-10,1,NAM013,NWF140,F,0
881,1,lost,06-10,2,NAM013,NWF140,F,0
882,1,lives,06-10,3,NAM013,NWF140,F,0
883,1,raging,06-10,4,NAM013,NWF140,F,0
884,1,storm,06-10,5,NAM013,NWF140,F,0
885,0,rude,27-06,1,NAF014,NWF136,F,-4
886,1,laugh,27-06,2,NAF014,NWF136,F,-4
887,0,filled,27-06,3,NAF014,NWF136,F,-4
888,0,empty,27-06,4,NAF014,NWF136,F,-4
889,0,room,27-06,5,NAF014,NWF136,F,-4
890,0,tuck,50-06,1,NWM089,NWF133,F,-4
891,1,sheet,50-06,2,NWM089,NWF133,F,-4
892,0,under,50-06,3,NWM089,NWF133,F,-4
893,0,edge,50-06,4,NWM089,NWF133,F,-4
894,0,mat,50-06,5,NWM089,NWF133,F,-4
895,1,zones,34-08,1,NAM013,NWM082,M,0
896,1,merge,34-08,2,NAM013,NWM082,M,0
897,1,central,34-08,3,NAM013,NWM082,M,0
898,1,part,34-08,4,NAM013,NWM082,M,0
899,1,town,34-08,5,NAM013,NWM082,M,0
900,1,tree,15-07,1,NAM006,NWM007,M,-4
901,1,top,15-07,2,NAM006,NWM007,M,-4
902,0,waved,15-07,3,NAM006,NWM007,M,-4
903,0,graceful,15-07,4,NAM006,NWM007,M,-4
904,0,way,15-07,5,NAM006,NWM007,M,-4
905,1,kite,48-01,1,NAM010,NWM086,M,2
906,1,flew,48-01,2,NAM010,NWM086,M,2
907,1,wildly,48-01,3,NAM010,NWM086,M,2
908,1,high,48-01,4,NAM010,NWM086,M,2
909,1,wind,48-01,5,NAM010,NWM086,M,2
910,1,wrote,55-02,1,NWF151,NWM082,M,-2
911,1,name,55-02,2,NWF151,NWM082,M,-2
912,1,boldly,55-02,3,NWF151,NWM082,M,-2
913,1,top,55-02,4,NWF151,NWM082,M,-2
914,1,sheet,55-02,5,NWF151,NWM082,M,-2
915,1,takes,40-07,1,NAM013,NWF139,F,0
916,1,heat,40-07,2,NAM013,NWF139,F,0
917,1,bring,40-07,3,NAM013,NWF139,F,0
918,1,out,40-07,4,NAM013,NWF139,F,0
919,0,odor,40-07,5,NAM013,NWF139,F,0
920,1,point,42-09,1,NWF152,NWM083,M,-4
921,1,steel,42-09,2,NWF152,NWM083,M,-4
922,0,pen,42-09,3,NWF152,NWM083,M,-4
923,0,bent,42-09,4,NWF152,NWM083,M,-4
924,1,twisted,42-09,5,NWF152,NWM083,M,-4
925,1,raise,40-09,1,NWF151,NWM084,M,-4
926,1,sail,40-09,2,NWF151,NWM084,M,-4
927,0,steer,40-09,3,NWF151,NWM084,M,-4
928,0,ship,40-09,4,NWF151,NWM084,M,-4
929,0,northward,40-09,5,NWF151,NWM084,M,-4
930,1,waxed,24-09,1,NAM010,NWF003,F,2
931,1,floor,24-09,2,NAM010,NWF003,F,2
932,1,makes,24-09,3,NAM010,NWF003,F,2
933,1,lose,24-09,4,NAM010,NWF003,F,2
934,1,balance,24-09,5,NAM010,NWF003,F,2
935,0,crawled,37-09,1,NWF154,NWM082,M,2
936,1,with,37-09,2,NWF154,NWM082,M,2
937,1,care,37-09,3,NWF154,NWM082,M,2
938,0,along,37-09,4,NWF154,NWM082,M,2
939,1,ledge,37-09,5,NWF154,NWM082,M,2
940,1,walled,08-04,1,NWM088,NWF137,F,0
941,1,town,08-04,2,NWM088,NWF137,F,0
942,1,seized,08-04,3,NWM088,NWF137,F,0
943,1,without,08-04,4,NWM088,NWF137,F,0
944,1,fight,08-04,5,NWM088,NWF137,F,0
945,1,both,06-10,1,NAF014,NWM078,M,2
946,1,lost,06-10,2,NAF014,NWM078,M,2
947,1,lives,06-10,3,NAF014,NWM078,M,2
948,1,raging,06-10,4,NAF014,NWM078,M,2
949,1,storm,06-10,5,NAF014,NWM078,M,2
950,1,shaky,23-07,1,NAF014,NWF008,F,0
951,1,barn,23-07,2,NAF014,NWF008,F,0
952,1,fell,23-07,3,NAF014,NWF008,F,0
953,1,loud,23-07,4,NAF014,NWF008,F,0
954,1,crash,23-07,5,NAF014,NWF008,F,0
955,1,sun,39-10,1,NAM010,NWF136,F,-2
956,1,came,39-10,2,NAM010,NWF136,F,-2
957,1,light,39-10,3,NAM010,NWF136,F,-2
958,1,eastern,39-10,4,NAM010,NWF136,F,-2
959,1,sky,39-10,5,NAM010,NWF136,F,-2
960,1,take,04-02,1,NAF007,NWM079,M,0
961,0,winding,04-02,2,NAF007,NWM079,M,0
962,0,path,04-02,3,NAF007,NWM079,M,0
963,1,reach,04-02,4,NAF007,NWM079,M,0
964,0,lake,04-02,5,NAF007,NWM079,M,0
965,0,feed,37-01,1,NAM012,NWF135,F,-2
966,0,white,37-01,2,NAM012,NWF135,F,-2
967,0,mouse,37-01,3,NAM012,NWF135,F,-2
968,1,flower,37-01,4,NAM012,NWF135,F,-2
969,1,seeds,37-01,5,NAM012,NWF135,F,-2
970,0,beam,31-03,1,NWF148,NWF139,F,0
971,1,dropped,31-03,2,NWF148,NWF139,F,0
972,1,down,31-03,3,NWF148,NWF139,F,0
973,0,workman's,31-03,4,NWF148,NWF139,F,0
974,1,head,31-03,5,NWF148,NWF139,F,0
975,1,box,01-07,1,NAM010,NWF139,F,-4
976,0,thrown,01-07,2,NAM010,NWF139,F,-4
977,1,beside,01-07,3,NAM010,NWF139,F,-4
978,0,parked,01-07,4,NAM010,NWF139,F,-4
979,0,truck,01-07,5,NAM010,NWF139,F,-4
980,1,sofa,16-10,1,NAM006,NWM007,M,0
981,1,cushion,16-10,2,NAM006,NWM007,M,0
982,1,red,16-10,3,NAM006,NWM007,M,0
983,1,light,16-10,4,NAM006,NWM007,M,0
984,0,weight,16-10,5,NAM006,NWM007,M,0
985,1,sky,18-04,1,NWF145,NWM081,M,-4
986,0,morning,18-04,2,NWF145,NWM081,M,-4
987,0,clear,18-04,3,NWF145,NWM081,M,-4
988,0,bright,18-04,4,NWF145,NWM081,M,-4
989,0,blue,18-04,5,NWF145,NWM081,M,-4
990,1,pencil,23-01,1,NAM011,NWM077,M,-4
991,1,black,23-01,2,NAM011,NWM077,M,-4
992,0,lead,23-01,3,NAM011,NWM077,M,-4
993,0,writes,23-01,4,NAM011,NWM077,M,-4
994,0,best,23-01,5,NAM011,NWM077,M,-4
995,1,mark,38-02,1,NWF151,NWF144,F,2
996,1,spot,38-02,2,NWF151,NWF144,F,2
997,1,sign,38-02,3,NWF151,NWF144,F,2
998,1,painted,38-02,4,NWF151,NWF144,F,2
999,1,red,38-02,5,NWF151,NWF144,F,2
1000,1,child,57-02,1,NAM013,NWM077,M,2
1001,1,crawled,57-02,2,NAM013,NWM077,M,2
1002,1,into,57-02,3,NAM013,NWM077,M,2
1003,0,dense,57-02,4,NAM013,NWM077,M,2
1004,1,grass,57-02,5,NAM013,NWM077,M,2
1005,1,large,22-06,1,NAF007,NWF136,F,-2
1006,1,house,22-06,2,NAF007,NWF136,F,-2
1007,0,hot,22-06,3,NAF007,NWF136,F,-2
1008,1,water,22-06,4,NAF007,NWF136,F,-2
1009,0,taps,22-06,5,NAF007,NWF136,F,-2
1010,1,add,25-04,1,NAF007,NWM079,M,-4
1011,1,salt,25-04,2,NAF007,NWM079,M,-4
1012,0,before,25-04,3,NAF007,NWM079,M,-4
1013,0,fry,25-04,4,NAF007,NWM079,M,-4
1014,0,egg,25-04,5,NAF007,NWM079,M,-4
1015,1,if,55-07,1,NAM007,NWF140,F,-4
1016,1,mumble,55-07,2,NAM007,NWF140,F,-4
1017,1,your,55-07,3,NAM007,NWF140,F,-4
1018,1,speech,55-07,4,NAM007,NWF140,F,-4
1019,1,lost,55-07,5,NAM007,NWF140,F,-4
